timestamp,run_name,arch,dataset,class_mapping_version,split_file,image_size,augmentation,optimizer,head_lr,finetune_lr,batch_size,epochs_run,weight_decay,class_weighting,seed,monitor_metric,best_val_metric,test_accuracy,test_balanced_accuracy,test_macro_f1,test_weighted_f1,params_total,model_size_mb,train_time_seconds,inference_ms_per_image,device,checkpoint,notes
2026-09-04 07:49:07,efficientnet_b0_oof_f1,efficientnet_b0,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold1.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,30,0.0001,effective_number,42,macro_f1,0.6927444419407235,,,,,4016515,15.48,728.8,,cuda,ml/checkpoints/oof/efficientnet_b0-oof_f1_best.pt,Session 6 OOF fold 1 on split_v1.fold1.csv
2026-09-04 07:57:15,efficientnet_b0_oof_f2,efficientnet_b0,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold2.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,20,0.0001,effective_number,42,macro_f1,0.679404878149638,,,,,4016515,15.48,484.4,,cuda,ml/checkpoints/oof/efficientnet_b0-oof_f2_best.pt,Session 6 OOF fold 2 on split_v1.fold2.csv
2026-09-04 08:08:32,efficientnet_b0_oof_f3,efficientnet_b0,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold3.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,27,0.0001,effective_number,42,macro_f1,0.7154507233469509,,,,,4016515,15.48,674.5,,cuda,ml/checkpoints/oof/efficientnet_b0-oof_f3_best.pt,Session 6 OOF fold 3 on split_v1.fold3.csv
2026-09-04 08:16:15,efficientnet_b0_oof_f4,efficientnet_b0,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold4.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,17,0.0001,effective_number,42,macro_f1,0.6653289978880057,,,,,4016515,15.48,460.1,,cuda,ml/checkpoints/oof/efficientnet_b0-oof_f4_best.pt,Session 6 OOF fold 4 on split_v1.fold4.csv
2026-09-04 08:29:48,densenet121_oof_f0,densenet121,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold0.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,23,0.0001,effective_number,42,macro_f1,0.7434147319840773,,,,,6961031,26.87,810.3,,cuda,ml/checkpoints/oof/densenet121-oof_f0_best.pt,Session 6 OOF fold 0 on split_v1.fold0.csv
2026-09-04 08:45:05,densenet121_oof_f1,densenet121,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold1.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,30,0.0001,effective_number,42,macro_f1,0.7220904803484228,,,,,6961031,26.87,914.6,,cuda,ml/checkpoints/oof/densenet121-oof_f1_best.pt,Session 6 OOF fold 1 on split_v1.fold1.csv
2026-09-04 08:56:58,densenet121_oof_f2,densenet121,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold2.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,23,0.0001,effective_number,42,macro_f1,0.7314077428944612,,,,,6961031,26.87,709.6,,cuda,ml/checkpoints/oof/densenet121-oof_f2_best.pt,Session 6 OOF fold 2 on split_v1.fold2.csv
2026-09-04 09:09:09,densenet121_oof_f3,densenet121,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold3.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,25,0.0001,effective_number,42,macro_f1,0.7197312115969762,,,,,6961031,26.87,729.1,,cuda,ml/checkpoints/oof/densenet121-oof_f3_best.pt,Session 6 OOF fold 3 on split_v1.fold3.csv
2026-09-04 09:24:42,densenet121_oof_f4,densenet121,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold4.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,30,0.0001,effective_number,42,macro_f1,0.7134222110015812,,,,,6961031,26.87,930.1,,cuda,ml/checkpoints/oof/densenet121-oof_f4_best.pt,Session 6 OOF fold 4 on split_v1.fold4.csv
2026-09-04 09:43:57,efficientnet_b3_oof_f0,efficientnet_b3,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold0.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,16,30,0.0001,effective_number,42,macro_f1,0.6904699629610732,,,,,10706991,41.18,1152.0,,cuda,ml/checkpoints/oof/efficientnet_b3-oof_f0_best.pt,Session 6 OOF fold 0 on split_v1.fold0.csv
