cohort,band,lambda,expected_cost,escalation_sens,escalation_spec,referral_rate
ham_oof,60+,0.96,0.46317675159235666,0.9966405375139977,0.352686843730698,0.7714968152866242
ham_oof,60+,0.97,0.5342356687898089,0.9977603583426652,0.2359481161210624,0.8471337579617835
ham_oof,60+,0.98,0.6500796178343949,0.9988801791713325,0.053736874613959235,0.964968152866242
ham_oof,60+,0.99,0.669187898089172,1.0,0.021618282890673256,0.9860668789808917
ham_oof,60+,1.0,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.01,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.02,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.03,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.04,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.05,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.06,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.07,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.08,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.09,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.1,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.11,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.12,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.13,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.14,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.15,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.16,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.17,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.18,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.19,0.6831210191082803,1.0,0.0,1.0
ham_oof,60+,1.2,0.6831210191082803,1.0,0.0,1.0
bcn20000,<40,0.0,1.2693482688391038,0.2791327913279133,0.9843260188087775,0.06517311608961303
bcn20000,<40,0.01,1.260183299389002,0.2845528455284553,0.9843260188087775,0.06619144602851323
