band,lambda,expected_cost,escalation_sens,escalation_spec,referral_rate
60+,1.08,0.6847133757961783,1.0,0.0,1.0
60+,1.09,0.6847133757961783,1.0,0.0,1.0
60+,1.1,0.6847133757961783,1.0,0.0,1.0
60+,1.11,0.6847133757961783,1.0,0.0,1.0
60+,1.12,0.6847133757961783,1.0,0.0,1.0
60+,1.13,0.6847133757961783,1.0,0.0,1.0
60+,1.14,0.6847133757961783,1.0,0.0,1.0
60+,1.15,0.6847133757961783,1.0,0.0,1.0
60+,1.16,0.6847133757961783,1.0,0.0,1.0
60+,1.17,0.6847133757961783,1.0,0.0,1.0
60+,1.18,0.6847133757961783,1.0,0.0,1.0
60+,1.19,0.6847133757961783,1.0,0.0,1.0
60+,1.2,0.6847133757961783,1.0,0.0,1.0
unknown,0.0,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.01,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.02,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.03,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.04,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.05,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.06,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.07,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.08,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.09,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.1,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.11,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.12,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.13,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.14,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.15,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.16,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.17,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.18,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.19,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.2,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.21,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.22,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.23,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.24,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.25,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.26,0.05263157894736842,1.0,0.9444444444444444,0.10526315789473684
unknown,0.27,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.28,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.29,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.3,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.31,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.32,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.33,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.34,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.35,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.36,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.37,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.38,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.39,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.4,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.41,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.42,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.43,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.44,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.45,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.46,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.47,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.48,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.49,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.5,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.51,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.52,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.53,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.54,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.55,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.56,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.57,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.58,0.07894736842105263,1.0,0.9166666666666666,0.13157894736842105
unknown,0.59,0.10526315789473684,1.0,0.8888888888888888,0.15789473684210525
unknown,0.6,0.10526315789473684,1.0,0.8888888888888888,0.15789473684210525
unknown,0.61,0.10526315789473684,1.0,0.8888888888888888,0.15789473684210525
unknown,0.62,0.10526315789473684,1.0,0.8888888888888888,0.15789473684210525
unknown,0.63,0.10526315789473684,1.0,0.8888888888888888,0.15789473684210525
unknown,0.64,0.10526315789473684,1.0,0.8888888888888888,0.15789473684210525
unknown,0.65,0.10526315789473684,1.0,0.8888888888888888,0.15789473684210525
unknown,0.66,0.10526315789473684,1.0,0.8888888888888888,0.15789473684210525
unknown,0.67,0.10526315789473684,1.0,0.8888888888888888,0.15789473684210525
unknown,0.68,0.10526315789473684,1.0,0.8888888888888888,0.15789473684210525
unknown,0.69,0.10526315789473684,1.0,0.8888888888888888,0.15789473684210525
unknown,0.7,0.10526315789473684,1.0,0.8888888888888888,0.15789473684210525
unknown,0.71,0.10526315789473684,1.0,0.8888888888888888,0.15789473684210525
unknown,0.72,0.10526315789473684,1.0,0.8888888888888888,0.15789473684210525
unknown,0.73,0.13157894736842105,1.0,0.8611111111111112,0.18421052631578946
unknown,0.74,0.13157894736842105,1.0,0.8611111111111112,0.18421052631578946
unknown,0.75,0.13157894736842105,1.0,0.8611111111111112,0.18421052631578946
unknown,0.76,0.13157894736842105,1.0,0.8611111111111112,0.18421052631578946
unknown,0.77,0.13157894736842105,1.0,0.8611111111111112,0.18421052631578946
unknown,0.78,0.13157894736842105,1.0,0.8611111111111112,0.18421052631578946
unknown,0.79,0.13157894736842105,1.0,0.8611111111111112,0.18421052631578946
unknown,0.8,0.13157894736842105,1.0,0.8611111111111112,0.18421052631578946
unknown,0.81,0.13157894736842105,1.0,0.8611111111111112,0.18421052631578946
unknown,0.82,0.13157894736842105,1.0,0.8611111111111112,0.18421052631578946
unknown,0.83,0.13157894736842105,1.0,0.8611111111111112,0.18421052631578946
unknown,0.84,0.13157894736842105,1.0,0.8611111111111112,0.18421052631578946
unknown,0.85,0.13157894736842105,1.0,0.8611111111111112,0.18421052631578946
unknown,0.86,0.13157894736842105,1.0,0.8611111111111112,0.18421052631578946
unknown,0.87,0.13157894736842105,1.0,0.8611111111111112,0.18421052631578946
unknown,0.88,0.15789473684210525,1.0,0.8333333333333334,0.21052631578947367
unknown,0.89,0.15789473684210525,1.0,0.8333333333333334,0.21052631578947367
unknown,0.9,0.15789473684210525,1.0,0.8333333333333334,0.21052631578947367
unknown,0.91,0.18421052631578946,1.0,0.8055555555555556,0.23684210526315788
unknown,0.92,0.21052631578947367,1.0,0.7777777777777778,0.2631578947368421
unknown,0.93,0.23684210526315788,1.0,0.75,0.2894736842105263
unknown,0.94,0.2894736842105263,1.0,0.6944444444444444,0.34210526315789475
unknown,0.95,0.34210526315789475,1.0,0.6388888888888888,0.39473684210526316
unknown,0.96,0.4473684210526316,1.0,0.5277777777777778,0.5
unknown,0.97,0.6578947368421053,1.0,0.3055555555555556,0.7105263157894737
unknown,0.98,0.868421052631579,1.0,0.08333333333333333,0.9210526315789473
unknown,0.99,0.9473684210526315,1.0,0.0,1.0
unknown,1.0,0.9473684210526315,1.0,0.0,1.0
unknown,1.01,0.9473684210526315,1.0,0.0,1.0
unknown,1.02,0.9473684210526315,1.0,0.0,1.0
unknown,1.03,0.9473684210526315,1.0,0.0,1.0
unknown,1.04,0.9473684210526315,1.0,0.0,1.0
unknown,1.05,0.9473684210526315,1.0,0.0,1.0
unknown,1.06,0.9473684210526315,1.0,0.0,1.0
unknown,1.07,0.9473684210526315,1.0,0.0,1.0
unknown,1.08,0.9473684210526315,1.0,0.0,1.0
unknown,1.09,0.9473684210526315,1.0,0.0,1.0
unknown,1.1,0.9473684210526315,1.0,0.0,1.0
unknown,1.11,0.9473684210526315,1.0,0.0,1.0
unknown,1.12,0.9473684210526315,1.0,0.0,1.0
unknown,1.13,0.9473684210526315,1.0,0.0,1.0
unknown,1.14,0.9473684210526315,1.0,0.0,1.0
unknown,1.15,0.9473684210526315,1.0,0.0,1.0
unknown,1.16,0.9473684210526315,1.0,0.0,1.0
unknown,1.17,0.9473684210526315,1.0,0.0,1.0
unknown,1.18,0.9473684210526315,1.0,0.0,1.0
unknown,1.19,0.9473684210526315,1.0,0.0,1.0
unknown,1.2,0.9473684210526315,1.0,0.0,1.0
