band,referral,sens_constant,sens_oracle_bins,sens_mass
40-59,0.599293059125964,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.5996143958868895,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.5999357326478149,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6002570694087404,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6005784061696658,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6008997429305912,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6012210796915167,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6015424164524421,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6018637532133676,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6021850899742931,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6025064267352185,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.602827763496144,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6031491002570694,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6034704370179949,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6037917737789203,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6041131105398457,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6044344473007712,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6047557840616966,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6050771208226221,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6053984575835476,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.605719794344473,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6060411311053985,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6063624678663239,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6066838046272494,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6070051413881749,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6073264781491002,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6076478149100257,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6079691516709511,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6082904884318766,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6086118251928021,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6089331619537275,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.609254498714653,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6095758354755784,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6098971722365039,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6102185089974294,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6105398457583547,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6108611825192802,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6111825192802056,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6115038560411311,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6118251928020566,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.612146529562982,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6124678663239075,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6127892030848329,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6131105398457584,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6134318766066839,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6137532133676092,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6140745501285347,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6143958868894601,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6147172236503856,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6150385604113111,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6153598971722365,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.615681233933162,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6160025706940874,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6163239074550129,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6166452442159382,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6169665809768637,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6172879177377892,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6176092544987146,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6179305912596401,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6182519280205655,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.618573264781491,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6188946015424165,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6192159383033419,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6195372750642674,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6198586118251928,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6201799485861182,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6205012853470437,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6208226221079691,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6211439588688946,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.62146529562982,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6217866323907455,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.622107969151671,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6224293059125964,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6227506426735219,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6230719794344473,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6233933161953727,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6237146529562982,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6240359897172236,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6243573264781491,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6246786632390745,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.625,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6253213367609255,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6256426735218509,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6259640102827764,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6262853470437018,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6266066838046273,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6269280205655527,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6272493573264781,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6275706940874036,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.627892030848329,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6282133676092545,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.62853470437018,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6288560411311054,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6291773778920309,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6294987146529563,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6298200514138818,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6301413881748072,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6304627249357326,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6307840616966581,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6311053984575835,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.631426735218509,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6317480719794345,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6320694087403599,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6323907455012854,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6327120822622108,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6330334190231363,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6333547557840618,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6336760925449871,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6339974293059126,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.634318766066838,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6346401028277635,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6349614395886889,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6352827763496144,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6356041131105399,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6359254498714653,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6362467866323908,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6365681233933161,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6368894601542416,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6372107969151671,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6375321336760925,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.637853470437018,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6381748071979434,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6384961439588689,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6388174807197944,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6391388174807198,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6394601542416453,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6397814910025706,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6401028277634961,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6404241645244216,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.640745501285347,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6410668380462725,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6413881748071979,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6417095115681234,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6420308483290489,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6423521850899743,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6426735218508998,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6429948586118251,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6433161953727506,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6436375321336761,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6439588688946015,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.644280205655527,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6446015424164524,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6449228791773779,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6452442159383034,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6455655526992288,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6458868894601543,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6462082262210797,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6465295629820051,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6468508997429306,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.647172236503856,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6474935732647815,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6478149100257069,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6481362467866324,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6484575835475579,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6487789203084833,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6491002570694088,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6494215938303342,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6497429305912596,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6500642673521851,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6503856041131105,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.650706940874036,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6510282776349614,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6513496143958869,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6516709511568124,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6519922879177378,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6523136246786633,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6526349614395887,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6529562982005142,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6532776349614395,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.653598971722365,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6539203084832905,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6542416452442159,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6545629820051414,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6548843187660668,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6552056555269923,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6555269922879178,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6558483290488432,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6561696658097687,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.656491002570694,0.9899244332493703,0.9949622166246851,0.9899244332493703
40-59,0.6568123393316195,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.657133676092545,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6574550128534704,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6577763496143959,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6580976863753213,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6584190231362468,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6587403598971723,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6590616966580977,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6593830334190232,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6597043701799485,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.660025706940874,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6603470437017995,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6606683804627249,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6609897172236504,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6613110539845758,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6616323907455013,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6619537275064268,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6622750642673522,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6625964010282777,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.662917737789203,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6632390745501285,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.663560411311054,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6638817480719794,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6642030848329049,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6645244215938303,0.9899244332493703,0.9974811083123426,0.9899244332493703
40-59,0.6648457583547558,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6651670951156813,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6654884318766067,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6658097686375322,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6661311053984575,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.666452442159383,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6667737789203085,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6670951156812339,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6674164524421594,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6677377892030848,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6680591259640103,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6683804627249358,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6687017994858612,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6690231362467867,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.669344473007712,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6696658097686375,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6699871465295629,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6703084832904884,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6706298200514139,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6709511568123393,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6712724935732648,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6715938303341902,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6719151670951157,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6722365038560412,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6725578406169666,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.672879177377892,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6732005141388174,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6735218508997429,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6738431876606684,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6741645244215938,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6744858611825193,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6748071979434447,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6751285347043702,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6754498714652957,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.675771208226221,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6760925449871465,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6764138817480719,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6767352185089974,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6770565552699229,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6773778920308483,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6776992287917738,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6780205655526992,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6783419023136247,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6786632390745502,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6789845758354756,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.679305912596401,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6796272493573264,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6799485861182519,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6802699228791774,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6805912596401028,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6809125964010283,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6812339331619537,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6815552699228792,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6818766066838047,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6821979434447301,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6825192802056556,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6828406169665809,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6831619537275064,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6834832904884319,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6838046272493573,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6841259640102828,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6844473007712082,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6847686375321337,0.9899244332493703,0.9974811083123426,0.9924433249370277
40-59,0.6850899742930592,0.9899244332493703,1.0,0.9924433249370277
40-59,0.6854113110539846,0.9899244332493703,1.0,0.9924433249370277
40-59,0.6857326478149101,0.9899244332493703,1.0,0.9924433249370277
40-59,0.6860539845758354,0.9899244332493703,1.0,0.9924433249370277
40-59,0.6863753213367609,0.9899244332493703,1.0,0.9924433249370277
40-59,0.6866966580976864,0.9899244332493703,1.0,0.9924433249370277
40-59,0.6870179948586118,0.9899244332493703,1.0,0.9924433249370277
40-59,0.6873393316195373,0.9899244332493703,1.0,0.9924433249370277
40-59,0.6876606683804627,0.9899244332493703,1.0,0.9924433249370277
40-59,0.6879820051413882,0.9899244332493703,1.0,0.9924433249370277
40-59,0.6883033419023136,0.9899244332493703,1.0,0.9924433249370277
40-59,0.6886246786632391,0.9899244332493703,1.0,0.9924433249370277
40-59,0.6889460154241646,0.9899244332493703,1.0,0.9924433249370277
40-59,0.6892673521850899,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6895886889460154,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6899100257069408,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6902313624678663,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6905526992287918,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6908740359897172,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6911953727506427,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6915167095115681,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6918380462724936,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6921593830334191,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6924807197943444,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6928020565552699,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6931233933161953,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6934447300771208,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6937660668380463,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6940874035989717,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6944087403598972,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6947300771208226,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6950514138817481,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6953727506426736,0.9899244332493703,1.0,0.9949622166246851
40-59,0.695694087403599,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6960154241645244,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6963367609254498,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6966580976863753,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6969794344473008,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6973007712082262,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6976221079691517,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6979434447300771,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6982647814910026,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6985861182519281,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6989074550128535,0.9899244332493703,1.0,0.9949622166246851
40-59,0.699228791773779,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6995501285347043,0.9899244332493703,1.0,0.9949622166246851
40-59,0.6998714652956298,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7001928020565553,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7005141388174807,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7008354755784062,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7011568123393316,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7014781491002571,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7017994858611826,0.9899244332493703,1.0,0.9949622166246851
40-59,0.702120822622108,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7024421593830334,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7027634961439588,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7030848329048843,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7034061696658098,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7037275064267352,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7040488431876607,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7043701799485861,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7046915167095116,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7050128534704371,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7053341902313625,0.9899244332493703,1.0,0.9949622166246851
40-59,0.705655526992288,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7059768637532133,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7062982005141388,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7066195372750642,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7069408740359897,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7072622107969152,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7075835475578406,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7079048843187661,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7082262210796915,0.9899244332493703,1.0,0.9949622166246851
40-59,0.708547557840617,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7088688946015425,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7091902313624678,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7095115681233933,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7098329048843187,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7101542416452442,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7104755784061697,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7107969151670951,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7111182519280206,0.9899244332493703,1.0,0.9949622166246851
40-59,0.711439588688946,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7117609254498715,0.9899244332493703,1.0,0.9949622166246851
40-59,0.712082262210797,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7124035989717223,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7127249357326478,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7130462724935732,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7133676092544987,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7136889460154242,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7140102827763496,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7143316195372751,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7146529562982005,0.9899244332493703,1.0,0.9949622166246851
40-59,0.714974293059126,0.9899244332493703,1.0,0.9949622166246851
40-59,0.7152956298200515,0.9899244332493703,1.0,0.9949622166246851
